TokenID,Species,Equipment,Realm,Curse,Name,Story,Rarity,Synergy,SpeciesID,ItemID,BackgroundID,EffectID,OriginalEffectID
8663,Skeleton,Wine,Corruption,Poisoning,"Corrupted Hollow One #8663","Where reality breaks, ancient bones clutch their relics leaving toxic death behind.",Common,"",9,5,3,5,5
8664,Demon,Shield,Shadow,Confusion,"Fiend Lord #8664","In shadow's reach, the infernal lord reigns spreading fractured chaos.",Common,"",3,2,9,2,2
8665,Succubus,Shoulder,Venom,Brain Wash,"Soul Temptress #8665","In toxic mists, the temptress ensnares souls enslaving minds with madness.",Uncommon,"",8,8,4,9,9
8666,Demon,Wine,Bloodmoon,Lightning,"Crimson Thunder","Blood-red lightning that strikes with divine wrath.",Rare,"Crimson Thunder",3,5,0,6,6
8667,Mummy,Shield,Inferno,Meteor,"Infernal Ancient Guard #8667","Within eternal flames, this guardian endures eternally while heavens rain destruction.",Rare,"",7,2,6,3,3
8668,Frankenstein,Head,Abyss,Seizure,"Deep Tremor","Convulsions from staring too long into the infinite dark.",Epic,"Deep Tremor",2,9,1,0,0
8669,Vampire,Wine,Frost,Blizzard,"Blood Sommelier","A refined predator who has transcended mere survival. This vampire has cultivated an exquisite palate for the finest vintages.",Legendary,"Blood Sommelier",6,5,7,7,7
8670,Goblin,Shield,Corruption,Bats,"Corrupted Tribal Guard #8670","Where reality breaks, the goblin plots mischief commanding nightborn servants.",Common,"",1,2,3,4,4
8671,Zombie,Amulet,Ragnarok,Mind Blast,"Last Cursed Corpse #8671","As the world ends, the cursed corpse shambles onward its screams shatter sanity.",Common,"",5,9,8,1,1
8672,Werewolf,Wine,Venom,Burning,"Moon Stalker #8672","In toxic mists, the beast stalks with primal fury while flames consume endlessly.",Common,"",0,5,4,8,8
8673,Zombie,Shield,Bloodmoon,Poisoning,"Crimson Shambling Dead #8673","Under the crimson gaze, this corpse shambles onward leaving toxic death behind.",Uncommon,"",5,2,0,5,5
8674,Skeleton,Amulet,Void,Confusion,"Void Hollow One #8674","At existence's edge, ancient bones clutch their relics spreading fractured chaos.",Uncommon,"",9,9,5,2,2
8675,Dragon,Wine,Abyss,Brain Wash,"Ancient Wyrm #8675","From the endless void, this terror hoards cursed treasures enslaving minds with madness.",Rare,"",4,5,1,9,9
8676,Succubus,Shield,Frost,Lightning,"Frozen Soul Temptress #8676","In frozen wastes, the temptress ensnares souls beneath electric fury.",Epic,"",8,2,7,6,6
8677,Demon,Amulet,Decay,Meteor,"Fiend Lord #8677","In rotting wastelands, the infernal lord reigns while heavens rain destruction.",Common,"",3,9,2,3,3
8678,Mummy,Scythe,Ragnarok,Seizure,"Last Ancient Guard #8678","As the world ends, this guardian endures eternally causing reality to convulse.",Common,"",7,6,8,0,0
8679,Frankenstein,Shield,Venom,Blizzard,"Stitched Horror #8679","In toxic mists, this creation defies nature as frozen winds tear reality.",Common,"",2,2,4,7,7
8680,Vampire,Head,Shadow,Bats,"Night Terror","Living shadows that feast on fear.",Rare,"Night Terror",6,9,9,4,4
8681,Goblin,Scythe,Void,Mind Blast,"Void Shadow Gremlin #8681","At existence's edge, the goblin plots mischief its screams shatter sanity.",Uncommon,"",1,6,5,1,1
8682,Vampire,Shield,Abyss,Burning,"Eternal Hunter #8682","From the endless void, this nightwalker hunts eternally while flames consume endlessly.",Uncommon,"",6,2,1,8,8
8683,Werewolf,Head,Inferno,Poisoning,"The Alpha's Trophy","What appears to be a simple crown is revealed as the severed head of the previous pack leader.",Epic,"The Alpha's Trophy",0,9,6,5,5
8684,Zombie,Scythe,Decay,Confusion,"Madness Plague","A disease that rots both mind and body.",Legendary,"Madness Plague",5,6,2,2,2
8685,Skeleton,Shield,Ragnarok,Brain Wash,"Last Undead Sentinel #8685","As the world ends, the undead sentinel stands watch enslaving minds with madness.",Common,"",9,2,8,9,9
8686,Dragon,Amulet,Corruption,Lightning,"Corrupted Ancient Wyrm #8686","Where reality breaks, this terror hoards cursed treasures beneath electric fury.",Common,"",4,9,3,6,6
8687,Succubus,Scythe,Shadow,Meteor,"Soul Temptress #8687","In shadow's reach, the temptress ensnares souls while heavens rain destruction.",Common,"",8,6,9,3,3
8688,Demon,Poison,Void,Seizure,"Void Fiend Lord #8688","At existence's edge, the infernal lord reigns causing reality to convulse.",Uncommon,"",3,3,5,0,0
8689,Succubus,Amulet,Bloodmoon,Blizzard,"Crimson Soul Temptress #8689","Under the crimson gaze, the temptress ensnares souls as frozen winds tear reality.",Uncommon,"",8,9,0,7,7
8690,Frankenstein,Scythe,Inferno,Bats,"Infernal Stitched Horror #8690","Within eternal flames, this creation defies nature commanding nightborn servants.",Rare,"",2,6,6,4,4
8691,Mummy,Poison,Decay,Mind Blast,"Ancient Guard #8691","In rotting wastelands, this guardian endures eternally its screams shatter sanity.",Rare,"",7,3,2,1,1
8692,Goblin,Amulet,Frost,Burning,"Frozen Shadow Gremlin #8692","In frozen wastes, the goblin plots mischief while flames consume endlessly.",Legendary,"",1,9,7,8,8
8693,Vampire,Scythe,Corruption,Poisoning,"Corrupted Eternal Hunter #8693","Where reality breaks, this nightwalker hunts eternally leaving toxic death behind.",Common,"",6,6,3,5,5
8694,Werewolf,Poison,Shadow,Confusion,"Moon Stalker #8694","In shadow's reach, the beast stalks with primal fury spreading fractured chaos.",Common,"",0,3,9,2,2
8695,Zombie,Amulet,Venom,Brain Wash,"Cursed Corpse #8695","In toxic mists, the cursed corpse shambles onward enslaving minds with madness.",Common,"",5,9,4,9,9
8696,Werewolf,Scythe,Bloodmoon,Lightning,"Crimson Thunder","Blood-red lightning that strikes with divine wrath.",Rare,"Crimson Thunder",0,6,0,6,6
8697,Dragon,Poison,Inferno,Meteor,"Infernal Ancient Wyrm #8697","Within eternal flames, this terror hoards cursed treasures while heavens rain destruction.",Uncommon,"",4,3,6,3,3
8698,Skeleton,Crown,Decay,Seizure,"Hollow One #8698","In rotting wastelands, ancient bones clutch their relics causing reality to convulse.",Rare,"",9,0,2,0,0
8699,Demon,Scythe,Frost,Blizzard,"Absolute Zero","Where ice meets storm, nothing survives.",Legendary,"Absolute Zero",3,6,7,7,7
8700,Succubus,Poison,Corruption,Bats,"Corrupted Soul Temptress #8700","Where reality breaks, the temptress ensnares souls commanding nightborn servants.",Common,"",8,3,3,4,4
8701,Frankenstein,Crown,Shadow,Mind Blast,"Stitched Horror #8701","In shadow's reach, this creation defies nature its screams shatter sanity.",Common,"",2,0,9,1,1
8702,Mummy,Scythe,Venom,Burning,"Ancient Guard #8702","In toxic mists, this guardian endures eternally while flames consume endlessly.",Common,"",7,6,4,8,8
8703,Frankenstein,Poison,Bloodmoon,Poisoning,"Crimson Toxic Creation #8703","Under the crimson gaze, this creation defies nature leaving toxic death behind.",Common,"",2,3,0,5,5
8704,Vampire,Crown,Inferno,Confusion,"Infernal Night King #8704","Within eternal flames, the night king commands darkness spreading fractured chaos.",Uncommon,"",6,0,6,2,2
8705,Goblin,Scythe,Abyss,Brain Wash,"Shadow Gremlin #8705","From the endless void, the goblin plots mischief enslaving minds with madness.",Uncommon,"",1,6,1,9,9
8706,Zombie,Poison,Frost,Lightning,"Frozen Plague Walker #8706","In frozen wastes, the plague walker spreads infection beneath electric fury.",Rare,"",5,3,7,6,6
8707,Werewolf,Crown,Corruption,Meteor,"Corrupted Moon Stalker #8707","Where reality breaks, the beast stalks with primal fury while heavens rain destruction.",Epic,"",0,0,3,3,3
8708,Dragon,Staff,Ragnarok,Seizure,"Last Ancient Wyrm #8708","As the world ends, this terror hoards cursed treasures causing reality to convulse.",Common,"",4,7,8,0,0
8709,Skeleton,Poison,Venom,Blizzard,"Hollow One #8709","In toxic mists, ancient bones clutch their relics as frozen winds tear reality.",Common,"",9,3,4,7,7
8710,Dragon,Crown,Bloodmoon,Bats,"Crimson Drake Lord #8710","Under the crimson gaze, the wyrm reclaims dominion commanding nightborn servants.",Common,"",4,0,0,4,4
8711,Succubus,Staff,Void,Mind Blast,"Void Dream Weaver #8711","At existence's edge, the temptress ensnares souls its screams shatter sanity.",Uncommon,"",8,7,5,1,1
8712,Demon,Poison,Abyss,Burning,"Fiend Lord #8712","From the endless void, the infernal lord reigns while flames consume endlessly.",Uncommon,"",3,3,1,8,8
8713,Mummy,Crown,Frost,Poisoning,"Frozen Ancient Guard #8713","In frozen wastes, this guardian endures eternally leaving toxic death behind.",Uncommon,"",7,0,7,5,5
8714,Frankenstein,Staff,Decay,Confusion,"Madness Plague","A disease that rots both mind and body.",Epic,"Madness Plague",2,7,2,2,2
8715,Vampire,Poison,Ragnarok,Brain Wash,"Last Eternal Hunter #8715","As the world ends, this nightwalker hunts eternally enslaving minds with madness.",Legendary,"",6,3,8,9,9
8716,Goblin,Crown,Venom,Lightning,"Shadow Gremlin #8716","In toxic mists, the goblin plots mischief beneath electric fury.",Common,"",1,0,4,6,6
8717,Zombie,Staff,Shadow,Meteor,"Shambling Dead #8717","In shadow's reach, this corpse shambles onward while heavens rain destruction.",Common,"",5,7,9,3,3
8718,Werewolf,Torch,Void,Seizure,"Void Moon Stalker #8718","At existence's edge, the beast stalks with primal fury causing reality to convulse.",Common,"",0,4,5,0,0
8719,Zombie,Crown,Abyss,Blizzard,"Shambling Dead #8719","From the endless void, this corpse shambles onward as frozen winds tear reality.",Uncommon,"",5,0,1,7,7
8720,Skeleton,Staff,Inferno,Bats,"Infernal Hollow One #8720","Within eternal flames, ancient bones clutch their relics commanding nightborn servants.",Uncommon,"",9,7,6,4,4
8721,Dragon,Torch,Decay,Mind Blast,"Ancient Wyrm #8721","In rotting wastelands, this terror hoards cursed treasures its screams shatter sanity.",Rare,"",4,4,2,1,1
8722,Succubus,Crown,Ragnarok,Burning,"Last Soul Temptress #8722","As the world ends, the temptress ensnares souls while flames consume endlessly.",Epic,"",8,0,8,8,8
8723,Demon,Staff,Corruption,Poisoning,"Corrupted Fiend Lord #8723","Where reality breaks, the infernal lord reigns leaving toxic death behind.",Legendary,"",3,7,3,5,5
8724,Mummy,Torch,Shadow,Confusion,"Ancient Guard #8724","In shadow's reach, this guardian endures eternally spreading fractured chaos.",Common,"",7,4,9,2,2
8725,Frankenstein,Crown,Void,Brain Wash,"Void Stitched Horror #8725","At existence's edge, this creation defies nature enslaving minds with madness.",Common,"",2,0,5,9,9
8726,Mummy,Staff,Bloodmoon,Lightning,"Crimson Thunder","Blood-red lightning that strikes with divine wrath.",Uncommon,"Crimson Thunder",7,7,0,6,6
8727,Goblin,Torch,Inferno,Meteor,"Infernal Shadow Gremlin #8727","Within eternal flames, the goblin plots mischief while heavens rain destruction.",Uncommon,"",1,4,6,3,3
8728,Vampire,Sword,Decay,Seizure,"Eternal Hunter #8728","In rotting wastelands, this nightwalker hunts eternally causing reality to convulse.",Uncommon,"",6,1,2,0,0
8729,Werewolf,Staff,Frost,Blizzard,"Absolute Zero","Where ice meets storm, nothing survives.",Epic,"Absolute Zero",0,7,7,7,7
8730,Zombie,Torch,Corruption,Bats,"Corrupted Shambling Dead #8730","Where reality breaks, this corpse shambles onward commanding nightborn servants.",Epic,"",5,4,3,4,4
8731,Skeleton,Sword,Shadow,Mind Blast,"Hollow One #8731","In shadow's reach, ancient bones clutch their relics its screams shatter sanity.",Common,"",9,1,9,1,1
8732,Dragon,Staff,Venom,Burning,"Ancient Wyrm #8732","In toxic mists, this terror hoards cursed treasures while flames consume endlessly.",Common,"",4,7,4,8,8
8733,Skeleton,Torch,Bloodmoon,Poisoning,"Crimson Hollow One #8733","Under the crimson gaze, ancient bones clutch their relics leaving toxic death behind.",Common,"",9,4,0,5,5
8734,Demon,Sword,Inferno,Confusion,"Infernal Hell Blade #8734","Within eternal flames, this fiend wields torment spreading fractured chaos.",Uncommon,"",3,1,6,2,2
8735,Succubus,Staff,Abyss,Brain Wash,"Dream Weaver #8735","From the endless void, the temptress ensnares souls enslaving minds with madness.",Uncommon,"",8,7,1,9,9
8736,Frankenstein,Torch,Frost,Lightning,"Frozen Stitched Horror #8736","In frozen wastes, this creation defies nature beneath electric fury.",Uncommon,"",2,4,7,6,6
8737,Mummy,Sword,Corruption,Meteor,"Corrupted Desert Warrior #8737","Where reality breaks, the desert warrior stands eternal while heavens rain destruction.",Rare,"",7,1,3,3,3
8738,Goblin,Shoulder,Ragnarok,Seizure,"Last Shadow Gremlin #8738","As the world ends, the goblin plots mischief causing reality to convulse.",Epic,"",1,8,8,0,0
8739,Vampire,Torch,Venom,Blizzard,"Eternal Hunter #8739","In toxic mists, this nightwalker hunts eternally as frozen winds tear reality.",Common,"",6,4,4,7,7
8740,Goblin,Sword,Bloodmoon,Bats,"Crimson Cave Raider #8740","Under the crimson gaze, the goblin plots mischief commanding nightborn servants.",Common,"",1,1,0,4,4
8741,Zombie,Shoulder,Void,Mind Blast,"Void Shambling Dead #8741","At existence's edge, this corpse shambles onward its screams shatter sanity.",Common,"",5,8,5,1,1
8742,Werewolf,Torch,Abyss,Burning,"Moon Stalker #8742","From the endless void, the beast stalks with primal fury while flames consume endlessly.",Uncommon,"",0,4,1,8,8
8743,Dragon,Sword,Frost,Poisoning,"Frozen Wyrm Knight #8743","In frozen wastes, the drake wields dragonfire steel leaving toxic death behind.",Uncommon,"",4,1,7,5,5
8744,Skeleton,Arm,Decay,Confusion,"Madness Plague","A disease that rots both mind and body.",Epic,"Madness Plague",9,8,2,2,2
8745,Demon,Torch,Ragnarok,Brain Wash,"Last Flame Bearer #8745","As the world ends, the hellspawn lights perdition's path enslaving minds with madness.",Epic,"",3,4,8,9,9
8746,Succubus,Sword,Venom,Lightning,"Soul Temptress #8746","In toxic mists, the temptress ensnares souls beneath electric fury.",Legendary,"",8,1,4,6,6
8747,Frankenstein,Arm,Shadow,Meteor,"The Collector","The shoulder armor is actually a collection of harvested arms, still twitching with unnatural life.",Uncommon,"The Collector",2,8,9,3,3
8748,Mummy,Wine,Void,Seizure,"Void Ancient Guard #8748","At existence's edge, this guardian endures eternally causing reality to convulse.",Common,"",7,5,5,0,0
8749,Frankenstein,Sword,Abyss,Blizzard,"Stitched Horror #8749","From the endless void, this creation defies nature as frozen winds tear reality.",Common,"",2,1,1,7,7
8750,Vampire,Shoulder,Inferno,Bats,"Infernal Eternal Hunter #8750","Within eternal flames, this nightwalker hunts eternally commanding nightborn servants.",Uncommon,"",6,8,6,4,4
8751,Goblin,Wine,Decay,Mind Blast,"Shadow Gremlin #8751","In rotting wastelands, the goblin plots mischief its screams shatter sanity.",Uncommon,"",1,5,2,1,1
8752,Zombie,Sword,Ragnarok,Burning,"Last Shambling Dead #8752","As the world ends, this corpse shambles onward while flames consume endlessly.",Rare,"",5,1,8,8,8
8753,Werewolf,Shoulder,Corruption,Poisoning,"Corrupted Beast Warrior #8753","Where reality breaks, the beast stalks with primal fury leaving toxic death behind.",Epic,"",0,8,3,5,5
8754,Dragon,Wine,Shadow,Confusion,"Ancient Wyrm #8754","In shadow's reach, this terror hoards cursed treasures spreading fractured chaos.",Common,"",4,5,9,2,2
8755,Skeleton,Sword,Void,Brain Wash,"Void Hollow One #8755","At existence's edge, ancient bones clutch their relics enslaving minds with madness.",Common,"",9,1,5,9,9
8756,Dragon,Arm,Bloodmoon,Lightning,"Crimson Thunder","Blood-red lightning that strikes with divine wrath.",Uncommon,"Crimson Thunder",4,8,0,6,6
8757,Succubus,Wine,Inferno,Meteor,"Infernal Desire Maiden #8757","Within eternal flames, the temptress ensnares souls while heavens rain destruction.",Uncommon,"",8,5,6,3,3
8758,Demon,Shield,Decay,Seizure,"Fiend Lord #8758","In rotting wastelands, the infernal lord reigns causing reality to convulse.",Uncommon,"",3,2,2,0,0
8759,Mummy,Arm,Frost,Blizzard,"Absolute Zero","Where ice meets storm, nothing survives.",Rare,"Absolute Zero",7,8,7,7,7
8760,Frankenstein,Wine,Corruption,Bats,"Corrupted Stitched Horror #8760","Where reality breaks, this creation defies nature commanding nightborn servants.",Rare,"",2,5,3,4,4
8761,Vampire,Shield,Shadow,Mind Blast,"Eternal Hunter #8761","In shadow's reach, this nightwalker hunts eternally its screams shatter sanity.",Epic,"",6,2,9,1,1
8762,Goblin,Shoulder,Venom,Burning,"Shadow Gremlin #8762","In toxic mists, the goblin plots mischief while flames consume endlessly.",Common,"",1,8,4,8,8
8763,Vampire,Wine,Bloodmoon,Poisoning,"Blood Sommelier","A refined predator who has transcended mere survival. This vampire has cultivated an exquisite palate for the finest vintages.",Uncommon,"Blood Sommelier",6,5,0,5,5
8764,Werewolf,Shield,Inferno,Confusion,"Infernal Moon Stalker #8764","Within eternal flames, the beast stalks with primal fury spreading fractured chaos.",Common,"",0,2,6,2,2
8765,Zombie,Shoulder,Abyss,Brain Wash,"Shambling Dead #8765","From the endless void, this corpse shambles onward enslaving minds with madness.",Uncommon,"",5,8,1,9,9
8766,Skeleton,Wine,Frost,Lightning,"Frozen Hollow One #8766","In frozen wastes, ancient bones clutch their relics beneath electric fury.",Uncommon,"",9,5,7,6,6
8767,Dragon,Shield,Corruption,Meteor,"Corrupted Scale Guardian #8767","Where reality breaks, this terror hoards cursed treasures while heavens rain destruction.",Rare,"",4,2,3,3,3
8768,Succubus,Amulet,Ragnarok,Seizure,"Last Soul Temptress #8768","As the world ends, the temptress ensnares souls causing reality to convulse.",Rare,"",8,9,8,0,0
8769,Demon,Wine,Venom,Blizzard,"Fiend Lord #8769","In toxic mists, the infernal lord reigns as frozen winds tear reality.",Legendary,"",3,5,4,7,7
